class,WLdif,PWR,HomeAdv,MIN,PTS,FGM,FGA,FGP,TPM,TPA,TPP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PM,stability
1,0.9114908153985517,0,1,-5.684341886080802e-14,12.048173970437233,3.0481739704372472,-6.951826029562753,7.408970783337352,3.250830013437607,-0.8488379811873479,10.661128818275145,2.7009960161251296,4.951826029562742,-3.8714276231127087,-8.25083001343761,5.051494024187697,-3.199335989249917,7.749169986562386,0.1993359892499118,3.299003983874867,-4.099667994624957,0.30232403762530424,11.549833997312476,0.4406887755102041
0,-0.8247509959687168,0,0,5.684341886080802e-14,-12.048173970437233,-3.0481739704372472,6.951826029562753,-7.408970783337352,-3.250830013437607,0.8488379811873479,-10.661128818275145,-2.7009960161251296,-4.951826029562742,3.8714276231127087,8.25083001343761,-5.051494024187697,3.199335989249917,-7.749169986562386,-0.1993359892499118,-3.299003983874867,4.099667994624957,-0.30232403762530424,-11.549833997312476,-0.4406887755102041
0,0.0996679946249559,0,0,13.745849932811979,2.598007967749723,2.2990039838748686,8.897011951624606,-2.589369189787419,-2.80066401075009,4.2990039838748615,-12.016112218006398,0.8006640107500935,2.7009960161251314,-5.850830013437616,1.048173970437258,2.80066401075009,3.8488379811873443,6.897011951624606,0.2990039838748686,-2.000000000000001,1.5498339973124793,-1.39867197849982,-5.254150067188052,-0.07581379659301737
1,-0.0996679946249559,0,1,-13.745849932811979,-2.598007967749723,-2.2990039838748686,-8.897011951624606,2.589369189787419,2.80066401075009,-4.2990039838748615,12.016112218006398,-0.8006640107500935,-2.7009960161251314,5.850830013437616,-1.048173970437258,-2.80066401075009,-3.8488379811873443,-6.897011951624606,-0.2990039838748686,2.000000000000001,-1.5498339973124793,1.39867197849982,5.254150067188052,0.07581379659301737
1,-0.4501660026875221,0,0,0,10.196015935499489,6.147841965062213,1.2990039838748544,6.26810756936225,6.797343956999649,3.74584993281195,14.70664674571205,-8.8970119516246,-13.196015935499464,9.133389773931043,-0.09966799462495679,2.948505975812303,2.8488379811873514,3.6976759623746887,-3.948505975812301,-0.2990039838748668,-1.5498339973124757,0.4983399731247786,0.6976759623746904,-0.3564814814814815
0,-0.33719195721115325,0,1,-5.684341886080802e-14,-8.517812803710967,0.3613122319949795,-1.8783977256030937,1.1177734802475356,-3.5211642198897906,-7.53678093856162,-2.784640201445022,-5.719273047811113,-2.6588381437900317,-22.81697652588759,-3.1844008460999484,4.390263572782182,1.2058627266822342,-5.83609750964326,-1.9511201854982563,0.012753613396149,1.4668035063782607,0.2984914069108342,1.912970296345045,3.9206349206349205
1,0.5836707916927922,0,0,2.842170943040401e-14,-1.9307284118811197,-0.3035579542535416,-7.379660497940421,3.5235552489539046,1.1782383715682982,2.3622646301434997,0.45930156797875554,-2.501850874942349,-2.827740363505729,-2.4584257228388253,0.9485059758123011,4.999999999999993,5.948505975812303,-6.60256193812841,-1.1734935531224986,1.5486000806842464,1.2485530282482742,7.052727940815929,11.96606048490014,0.7677777777777778
1,-0.7774066241796258,0,1,10.650312873730144,5.008741428169117,1.573039847209209,8.913185098216601,-2.7917836326145746,1.5520734081819558,5.1152042230621575,-1.0501279192006159,0.3105883255687374,-0.494448274770658,1.0872879941246367,-3.859213760122758,0.660138695789712,-3.1990750643330372,4.370145901172201,-1.6853000097588344,-0.5033725027490803,-1.6379406721237864,3.4813752156108073,-19.906899296225767,-0.1107945205479452
0,-0.0404341490552701,0,0,-2.842170943040401e-14,4.0396836762338495,2.028645038477954,1.5053548537597123,1.3900247663337382,-0.7675585695111611,-2.1074850547567827,0.12160315583955139,0.749952168789104,1.981045434217343,-6.08492195846101,8.401547812882056,6.74739387900501,15.14894169188706,4.223518147559691,-2.7153718000236253,1.2305378413133718,5.146752982741086,6.828825623295526,16.756859684944203,0.11847571198930648
1,0.7620284059476851,0,0,0,20.694209720724317,7.314528632240787,5.653380612459117,5.1976597417297725,1.0381705434484356,-0.1399988827654184,3.8428253750086867,5.026981912794302,8.53889447672071,-12.20397195729079,1.2967424696016927,-1.4813359927123955,-0.18459352311070631,-2.3692397880164933,-3.8818996821299976,-4.92781213829408,-7.275462818124037,-3.8731613291648905,11.87430570989557,5
1,1.05096638106491,0,1,2.842170943040401e-14,6.7252390732873835,6.734511039128655,-3.9597774959339773,9.493571811062203,0.23502416419768757,-3.72145040157303,5.272795306797306,-6.978807169167602,-7.05845880450247,-8.101910481622895,-7.564457551994794,3.8431307451476684,-3.7213268068471166,5.16450796257493,2.92083362485803,3.120059512350834,-1.114472254737418,-2.8813213337656762,30.06989516779418,0.14973139787404274
0,-1.037371073890431,0,0,-2.842170943040401e-14,-6.7252390732873835,-6.734511039128655,3.9597774959339773,-9.493571811062203,-0.23502416419768757,3.72145040157303,-5.272795306797306,6.978807169167602,7.05845880450247,8.101910481622895,7.564457551994794,-3.8431307451476684,3.7213268068471166,-5.16450796257493,-2.92083362485803,-3.120059512350834,1.114472254737418,2.8813213337656762,-30.06989516779418,-0.14973139787404274
0,-0.04049714887432121,0,0,2.842170943040401e-14,-12.582105576988951,-3.26506248318006,5.21187041555423,-6.5004327479986515,-1.624229898853292,-6.232448562899528,2.196343736765691,-4.427750711775543,-6.370683718272151,-3.031556842179853,1.3463391200830284,2.65753580579452,4.003874925877561,2.2910887786595318,-1.4903595171991402,-0.15548746967207094,-7.436113697652992,-7.377443859397598,0.8362580194842124,-0.05660806736075551
1,0.37784322871798115,0,1,5.684341886080802e-14,19.225931856216206,3.4564502270169726,-0.9314022983702159,3.5798917888753294,1.022356174109266,0.47754784469858436,1.9811325925812326,11.290675228072987,13.636041104629596,3.3141298541992654,0.5849434629715677,-9.703401552085438,-9.118458089113872,2.7853831493058827,2.9861716073438735,-2.506920709152158,-0.4822212963787269,2.80208621478722,-4.673937513154346,-0.026559284491200146
1,-0.7674441746838898,0,0,8.550219128995622,-29.41599097935334,-13.08847739582638,-6.497951663877544,-10.155384375284179,-6.873800617562603,-4.445507685163598,-12.604807271609818,3.634764429862015,5.791918785576746,-6.961154088088108,3.1095750135079907,-10.367963080309185,-7.258388066801203,-17.366966497471292,4.0210976176816136,-1.2622561204705107,2.775914422977923,-1.7127072946796673,-27.987035682789035,-0.38308997850796533
0,0.493151216097208,0,0,-10.650312873730144,-5.008741428169117,-1.573039847209209,-8.913185098216601,2.7917836326145746,-1.5520734081819558,-5.1152042230621575,1.0501279192006159,-0.3105883255687374,0.494448274770658,-1.0872879941246367,3.859213760122758,-0.660138695789712,3.1990750643330372,-4.370145901172201,1.6853000097588344,0.5033725027490803,1.6379406721237864,-3.4813752156108073,19.906899296225767,0.1107945205479452
0,-0.2391122680886965,0,0,-5.684341886080802e-14,-19.225931856216206,-3.4564502270169726,0.9314022983702159,-3.5798917888753294,-1.022356174109266,-0.47754784469858436,-1.9811325925812326,-11.290675228072987,-13.636041104629596,-3.3141298541992654,-0.5849434629715677,9.703401552085438,9.118458089113872,-2.7853831493058827,-2.9861716073438735,2.506920709152158,0.4822212963787269,-2.80208621478722,4.673937513154346,0.026559284491200146
0,-1.225083001343761,0,1,0,-20.694209720724317,-7.314528632240787,-5.653380612459117,-5.1976597417297725,-1.0381705434484356,0.1399988827654184,-3.8428253750086867,-5.026981912794302,-8.53889447672071,12.20397195729079,-1.2967424696016927,1.4813359927123955,0.18459352311070631,2.3692397880164933,3.8818996821299976,4.92781213829408,7.275462818124037,3.8731613291648905,-11.87430570989557,-5
1,0.5191726295183794,0,0,5.684341886080802e-14,8.517812803710967,-0.3613122319949795,1.8783977256030937,-1.1177734802475356,3.5211642198897906,7.53678093856162,2.784640201445022,5.719273047811113,2.6588381437900317,22.81697652588759,3.1844008460999484,-4.390263572782182,-1.2058627266822342,5.83609750964326,1.9511201854982563,-0.012753613396149,-1.4668035063782607,-0.2984914069108342,-1.912970296345045,-3.9206349206349205
0,-0.6174224577447266,0,1,-2.842170943040401e-14,1.9307284118811197,0.3035579542535416,7.379660497940421,-3.5235552489539046,-1.1782383715682982,-2.3622646301434997,-0.45930156797875554,2.501850874942349,2.827740363505729,2.4584257228388253,-0.9485059758123011,-4.999999999999993,-5.948505975812303,6.60256193812841,1.1734935531224986,-1.5486000806842464,-1.2485530282482742,-7.052727940815929,-11.96606048490014,-0.7677777777777778
1,-0.2800130938585737,0,0,-8.550219128995565,-1.659769433753283,0.04354449369032665,4.943081980992588,-2.3702083426218152,-4.958102255034657,-2.609833920748372,-13.069275854026312,3.211243833900742,0.11251627243917994,14.493151894495469,4.7083497165586365,-8.386483848538909,-3.678134131980279,-8.740384800639841,2.564215935410078,-0.6320531418719106,-0.16148574710134156,1.5862146026160957,-13.977806330056024,-0.042124195380537674
1,0.04204149980625871,0,1,2.842170943040401e-14,-4.0396836762338495,-2.028645038477954,-1.5053548537597123,-1.3900247663337382,0.7675585695111611,2.1074850547567827,-0.12160315583955139,-0.749952168789104,-1.981045434217343,6.08492195846101,-8.401547812882056,-6.74739387900501,-15.14894169188706,-4.223518147559691,2.7153718000236253,-1.2305378413133718,-5.146752982741086,-6.828825623295526,-16.756859684944203,-0.11847571198930648
0,0.504971540171152,0,1,-8.550219128995622,29.41599097935334,13.08847739582638,6.497951663877544,10.155384375284179,6.873800617562603,4.445507685163598,12.604807271609818,-3.634764429862015,-5.791918785576746,6.961154088088108,-3.1095750135079907,10.367963080309185,7.258388066801203,17.366966497471292,-4.0210976176816136,1.2622561204705107,-2.775914422977923,1.7127072946796673,27.987035682789035,0.38308997850796533
0,0.2693074991777379,0,1,8.550219128995565,1.659769433753283,-0.04354449369032665,-4.943081980992588,2.3702083426218152,4.958102255034657,2.609833920748372,13.069275854026312,-3.211243833900742,-0.11251627243917994,-14.493151894495469,-4.7083497165586365,8.386483848538909,3.678134131980279,8.740384800639841,-2.564215935410078,0.6320531418719106,0.16148574710134156,-1.5862146026160957,13.977806330056024,0.042124195380537674
1,0.029449234154308668,0,1,-2.842170943040401e-14,12.582105576988951,3.26506248318006,-5.21187041555423,6.5004327479986515,1.624229898853292,6.232448562899528,-2.196343736765691,4.427750711775543,6.370683718272151,3.031556842179853,-1.3463391200830284,-2.65753580579452,-4.003874925877561,-2.2910887786595318,1.4903595171991402,0.15548746967207094,7.436113697652992,7.377443859397598,-0.8362580194842124,0.05660806736075551
0,0.4501660026875221,0,1,0,-10.196015935499489,-6.147841965062213,-1.2990039838748544,-6.26810756936225,-6.797343956999649,-3.74584993281195,-14.70664674571205,8.8970119516246,13.196015935499464,-9.133389773931043,0.09966799462495679,-2.948505975812303,-2.8488379811873514,-3.6976759623746887,3.948505975812301,0.2990039838748668,1.5498339973124757,-0.4983399731247786,-0.6976759623746904,0.3564814814814815
0,0.40011343074298855,0,1,-8.223323057222643,4.116358795023061,1.0019686138225055,-0.6514851020225905,1.8976541017871682,-1.717491267688981,-2.5498388294000307,-2.677266940900253,3.8299128350670415,1.8299128350670415,9.30034359617585,1.8983537273774438,4.918375451088771,6.816729178466211,-3.93840596306633,-1.7218946081554858,0.6114416545999237,-3.651036565733534,-0.5606141241555349,24.911080059422993,0.06437333710060983
0,0.09163980490000445,0,0,0,-15.31186774927454,-6.624039525940276,1.757685864313558,-8.375895199191916,-4.212071580676158,-5.010584035483433,-7.1302232265825225,2.1482828832821497,2.52949392014958,1.7110603371916255,3.301013863042302,1.1287670078643401,4.42978087090664,-0.7464938210958572,-2.1370188507426615,-1.4611832988048148,-3.2998732397271375,0.538806166202761,-10.59256611303341,-4.476481256169493e-4
1,0.09299350695187619,0,0,0,-5.445378535751047,-4.309842334885488,-3.2457815175783367,-3.0255235814660324,1.12619251022916,1.365833893012642,0.1778552065467025,2.048113623790737,3.9223844816466915,-5.20843035356144,2.8521835295446856,1.6657331475558266,4.517916677100494,-0.6397068520763476,1.2678688458896108,-3.4980305164158962,5.499768315957443,1.8080088729221444,2.8119478400903573,0.06526315789473686
1,-0.4421937275886257,0,0,8.223323057222643,-4.116358795023061,-1.0019686138225055,0.6514851020225905,-1.8976541017871682,1.717491267688981,2.5498388294000307,2.677266940900253,-3.8299128350670415,-1.8299128350670415,-9.30034359617585,-1.8983537273774438,-4.918375451088771,-6.816729178466211,3.93840596306633,1.7218946081554858,-0.6114416545999237,3.651036565733534,0.5606141241555349,-24.911080059422993,-0.06437333710060983
1,-0.08792468589157643,0,1,0,15.31186774927454,6.624039525940276,-1.757685864313558,8.375895199191916,4.212071580676158,5.010584035483433,7.1302232265825225,-2.1482828832821497,-2.52949392014958,-1.7110603371916255,-3.301013863042302,-1.1287670078643401,-4.42978087090664,0.7464938210958572,2.1370188507426615,1.4611832988048148,3.2998732397271375,-0.538806166202761,10.59256611303341,4.476481256169493e-4
0,-0.09299350695187619,0,1,0,5.445378535751047,4.309842334885488,3.2457815175783367,3.0255235814660324,-1.12619251022916,-1.365833893012642,-0.1778552065467025,-2.048113623790737,-3.9223844816466915,5.20843035356144,-2.8521835295446856,-1.6657331475558266,-4.517916677100494,0.6397068520763476,-1.2678688458896108,3.4980305164158962,-5.499768315957443,-1.8080088729221444,-2.8119478400903573,-0.06526315789473686
0,-0.5606271108281008,0,0,-2.842170943040401e-14,2.1152628320724034,-0.4361678897727117,2.7964582604387545,-2.2030584854274977,-1.2310151115259131,-2.41511784154374,-0.4237166249511617,4.2186137231437595,3.3515922187527103,11.52159841650628,-2.4985693960306836,-0.1339340342451436,-2.6325034302758326,8.207552336482312,-2.0457322293885944,-1.879266466623501,-3.0499629646686337,1.772379087071073,-4.73580954066258,-0.13074973415100224
1,-0.41309683045208473,0,1,5.849649301692125,-17.64755699314776,-3.611390983645819,3.9968797593251253,-6.157081017838621,-2.6978108325487664,-5.07436962426894,-3.3222076948436055,-7.726964193307346,-9.482289229206213,-4.2737139029772635,1.3942481001293192,3.8635875240324893,5.257835624161807,2.0077919028271793,-1.6175197465657378,1.094669042548448,-2.3350877290671903,-2.1320361556441867,-1.3898071225442505,-0.10471096992747103
1,-0.5683415835229486,0,0,0,-2.475491514611093,2.1781027642622277,4.176276482984903,0.2803678023941174,-1.7592462953594712,0.44697850895272495,-4.138106284552968,-5.072450747776081,-6.989198386075046,1.7595779443144295,-1.2129045927842892,-2.454350161048879,-3.667254753833163,0.7614295702823028,-1.8530581940151318,4.005461227374052,-3.303863476560023,-0.5214976149764396,-14.02431739012476,-0.1274402697952786
1,-0.13580141180119676,0,0,-2.842170943040401e-14,-10.897679571659921,-3.2895209837858204,0.482745375741942,-3.9767358957274084,-3.042979040987259,3.4099740416858353,-14.223684650648512,-1.275658563101036,-2.7881502516773047,5.574460575131269,0.05731567472215637,-4.30852932606896,-4.251213651346809,-10.623317073855162,2.716812378931275,-0.8777579349692015,-2.2649030866540976,-1.469615461301796,-11.670940291574267,-0.06414424590333258
1,0.2873572666809868,0,1,-5.8496493016920965,19.24879443291337,5.0752678442060954,-2.6153695827985928,6.783657912603729,9.497726650900013,13.74690526281806,10.647215065444744,-0.39946790639885776,1.0753066157878415,-4.967018869117041,-4.0805046396094955,6.911516626042342,2.8310119864328485,3.4063775356724193,-4.535926812721636,-0.5442527765194702,-0.3117273855272398,-1.6101685353300397,15.300924391669756,0.36260504201680677
0,-0.3806291206858289,0,1,2.842170943040401e-14,-18.744947468308865,-7.948692014669753,0.30716126314371195,-9.182896108030732,-1.579705675568496,-2.1041065619483845,-0.953902064752512,-1.2678577634008512,-3.206689723164395,0.6732582164113836,-0.5978924837235624,-3.5315730241037713,-4.129465507827327,-3.305536371760901,2.9093003881946755,-3.3519084554482568,-2.8992842787458635,-4.453054387648354,-11.620383693537413,-0.1859382173542336
0,0.5329308301068417,0,1,2.842170943040401e-14,10.061548793552447,2.152418956586871,-3.3015481456617692,4.276711642907529,1.5086551367591774,-4.207577192712172,8.752517281471796,4.248055743619531,-0.3211540840924414,22.452581438389025,-3.782163301341595,0.5041789435179354,-3.277984357823655,1.447351801290015,-0.06551325781309103,3.036311119404272,0.30269326261827345,-2.947307892375001,5.678046571439646,0.010151952071133329
1,-0.2583896517379799,0,1,8.223323057222643,-11.307477999227359,-2.16589412382384,-0.5643740841837541,-2.4310368243582516,1.0194184533431798,1.3368301663993876,2.142672897029545,-7.9951082049228575,-7.447697152051596,-12.177709810488466,-0.45934168213467075,-2.905979374012933,-3.3653210561476143,-5.332076937893355,-2.072127710527873,-2.041589706905221,-1.0003373968335083,0.5676068339203475,-6.465325759638306,-0.027317372621240024
1,0.9563374273135217,1,1,-10.043989463333872,-8.660697485644022,-2.6346745749816805,-9.022901238463007,1.752530374857372,-1.1351061355136185,-5.78701195135843,2.812387319089794,-2.2562422001670424,-3.73471485587282,1.8721137174520521,3.8161370522407925,3.0726275431746473,6.888764595415452,-0.6589258554096666,1.3985249301847462,-0.3362545344792922,3.1028258023234496,-2.055315402994225,9.362716495672212,0.03166987518265346
0,0.26930749917773783,0,0,-8.223323057222643,11.307477999227359,2.16589412382384,0.5643740841837541,2.4310368243582516,-1.0194184533431798,-1.3368301663993876,-2.142672897029545,7.9951082049228575,7.447697152051596,12.177709810488466,0.45934168213467075,2.905979374012933,3.3653210561476143,5.332076937893355,2.072127710527873,2.041589706905221,1.0003373968335083,-0.5676068339203475,6.465325759638306,0.027317372621240024
0,-0.3875844776069699,0,0,5.8496493016920965,-19.24879443291337,-5.0752678442060954,2.6153695827985928,-6.783657912603729,-9.497726650900013,-13.74690526281806,-10.647215065444744,0.39946790639885776,-1.0753066157878415,4.967018869117041,4.0805046396094955,-6.911516626042342,-2.8310119864328485,-3.4063775356724193,4.535926812721636,0.5442527765194702,0.3117273855272398,1.6101685353300397,-15.300924391669756,-0.36260504201680677
1,-0.3974239048262477,0,0,-2.842170943040401e-14,-10.061548793552447,-2.152418956586871,3.3015481456617692,-4.276711642907529,-1.5086551367591774,4.207577192712172,-8.752517281471796,-4.248055743619531,0.3211540840924414,-22.452581438389025,3.782163301341595,-0.5041789435179354,3.277984357823655,-1.447351801290015,0.06551325781309103,-3.036311119404272,-0.30269326261827345,2.947307892375001,-5.678046571439646,-0.010151952071133329
0,0.13220585927321576,0,1,2.842170943040401e-14,10.897679571659921,3.2895209837858204,-0.482745375741942,3.9767358957274084,3.042979040987259,-3.4099740416858353,14.223684650648512,1.275658563101036,2.7881502516773047,-5.574460575131269,-0.05731567472215637,4.30852932606896,4.251213651346809,10.623317073855162,-2.716812378931275,0.8777579349692015,2.2649030866540976,1.469615461301796,11.670940291574267,0.06414424590333258
1,0.23398597206768318,0,1,0,2.615517479197436,2.0032388852672653,4.468933844213282,0.10246124835659742,-1.9285042176583094,-3.5876298059370413,-1.786846633322149,0.5375439263212218,1.3530470098022178,-7.231501341947336,7.006802578051337,-2.2411086284896413,4.765693949561701,3.2465480596092497,-2.993197421948664,-3.0672949969965204,-0.8718877765414632,-0.14888503362331562,-1.988208964469223,0.26893466500208074
0,1.3188534333757236,0,0,2.842170943040401e-14,10.295696998991986,5.980757080361101,-3.8873125520776597,8.492669545332646,-1.0639121254682529,-2.002694462669343,-0.9456525063480186,-0.601905036261968,0.852367892297341,-5.302108869387396,-2.526330065519196,-0.9653249134975397,-3.4916549790167366,5.866415433527909,0.514751196066733,1.9452716434438502,-0.4555298203397786,0.8324536237239926,15.962349110971964,0.08681912008976406
1,0.6343750681315878,0,1,2.842170943040401e-14,9.958313756085076,4.088508010982672,-1.7954494246393438,5.582202013817614,-0.043596678957978696,-4.158127306689579,3.6341346778944015,1.8248944130777218,-0.7560504197476483,10.80396189957267,-1.8650318244395763,0.6502315538969476,-1.2148002705426393,2.541891485578528,0.3640924053967627,-1.3259371543137437,-0.19793965867371632,3.343952389535442,17.77202636731946,0.07450011169936453
1,0.542616731532799,0,1,2.842170943040401e-14,-2.1152628320724034,0.4361678897727117,-2.7964582604387545,2.2030584854274977,1.2310151115259131,2.41511784154374,0.4237166249511617,-4.2186137231437595,-3.3515922187527103,-11.52159841650628,2.4985693960306836,0.1339340342451436,2.6325034302758326,-8.207552336482312,2.0457322293885944,1.879266466623501,3.0499629646686337,-1.772379087071073,4.73580954066258,0.13074973415100224
1,-1.0012825507129663,0,1,-2.842170943040401e-14,-10.295696998991986,-5.980757080361101,3.8873125520776597,-8.492669545332646,1.0639121254682529,2.002694462669343,0.9456525063480186,0.601905036261968,-0.852367892297341,5.302108869387396,2.526330065519196,0.9653249134975397,3.4916549790167366,-5.866415433527909,-0.514751196066733,-1.9452716434438502,0.4555298203397786,-0.8324536237239926,-15.962349110971964,-0.08681912008976406
1,-0.2818344575121925,0,1,7.241088091972415,-9.280077537745044,-3.8620058569112174,0.43673458423654665,-4.376188225073818,-5.165191584157215,-2.3951041456920947,-13.610535074856138,3.6091257602346385,3.0462989568416816,5.629058296179366,-1.9634599627502753,3.3672317292258214,1.4037717664755434,-0.026009912679413105,-3.8051645170369204,1.3115625109419513,-2.222599148462095,-1.42701349362979,-19.29695717998151,-0.0910340651701016
0,0.3359957769464935,0,0,-5.849649301692125,17.64755699314776,3.611390983645819,-3.9968797593251253,6.157081017838621,2.6978108325487664,5.07436962426894,3.3222076948436055,7.726964193307346,9.482289229206213,4.2737139029772635,-1.3942481001293192,-3.8635875240324893,-5.257835624161807,-2.0077919028271793,1.6175197465657378,-1.094669042548448,2.3350877290671903,2.1320361556441867,1.3898071225442505,0.10471096992747103
0,0.30288998368723796,0,0,-7.241088091972415,9.280077537745044,3.8620058569112174,-0.43673458423654665,4.376188225073818,5.165191584157215,2.3951041456920947,13.610535074856138,-3.6091257602346385,-3.0462989568416816,-5.629058296179366,1.9634599627502753,-3.3672317292258214,-1.4037717664755434,0.026009912679413105,3.8051645170369204,-1.3115625109419513,2.222599148462095,1.42701349362979,19.29695717998151,0.0910340651701016
1,0.2822005267465344,0,0,-2.842170943040401e-14,18.744947468308865,7.948692014669753,-0.30716126314371195,9.182896108030732,1.579705675568496,2.1041065619483845,0.953902064752512,1.2678577634008512,3.206689723164395,-0.6732582164113836,0.5978924837235624,3.5315730241037713,4.129465507827327,3.305536371760901,-2.9093003881946755,3.3519084554482568,2.8992842787458635,4.453054387648354,11.620383693537413,0.1859382173542336
0,-0.47307418234882087,0,0,-2.842170943040401e-14,-9.958313756085076,-4.088508010982672,1.7954494246393438,-5.582202013817614,0.043596678957978696,4.158127306689579,-3.6341346778944015,-1.8248944130777218,0.7560504197476483,-10.80396189957267,1.8650318244395763,-0.6502315538969476,1.2148002705426393,-2.541891485578528,-0.3640924053967627,1.3259371543137437,0.19793965867371632,-3.343952389535442,-17.77202636731946,-0.07450011169936453
0,-0.6742438926999383,0,0,10.043989463333872,8.660697485644022,2.6346745749816805,9.022901238463007,-1.752530374857372,1.1351061355136185,5.78701195135843,-2.812387319089794,2.2562422001670424,3.73471485587282,-1.8721137174520521,-3.8161370522407925,-3.0726275431746473,-6.888764595415452,0.6589258554096666,-1.3985249301847462,0.3362545344792922,-3.1028258023234496,2.055315402994225,-9.362716495672212,-0.03166987518265346
0,0.5683415835229486,1,1,0,2.475491514611093,-2.1781027642622277,-4.176276482984903,-0.2803678023941174,1.7592462953594712,-0.44697850895272495,4.138106284552968,5.072450747776081,6.989198386075046,-1.7595779443144295,1.2129045927842892,2.454350161048879,3.667254753833163,-0.7614295702823028,1.8530581940151318,-4.005461227374052,3.303863476560023,0.5214976149764396,14.02431739012476,0.1274402697952786
